_index,_id,_score,_source.assetResourceId,_source.assetId,_source.parentId,_source.filename,_source.assetTypeName,_source.productEan,_source.projectNumber,_source.pimProjectNumber,_source.productName,_source.projectName,_source.productSku,_source.assetResourceCreationDate,_source.assetResourceFileCreateDate,_source.assetResourceFileModifyDate,_source.assetCreationDate,_source.customer,_source.creation_date,_source.file_create_date,_source.file_modify_date,_source.organization_id,_source.asset_resource_name,_source.asset_type_name,_source.file_name,_source.file_name_text,_source.upload_name,_source.pdf_text,_source.file_size,_source.asset_creation_date,_source.epsonmaterial,_source.gmgflow,_source.shape,_source.shapes,_source.software,_source.substrate_material,_source.keylinenumber,_source.angle,_source.packshottype,_source.printer_code,_source.printingmaterial,_source.printing_process,_source.printingprocess,_source.printing_workflow,_source.materials,_source.packtype,_source.shapecode,_source.shapecode_text,_source.packaging,_source.packrange,_source.packshotquality,_source.producttype,_source.volumes,_source.product_category_brand,_source.product_category_campaign,_source.product_category_market,_source.product_category_segment,_source.product_category_platform,_source.product_category_brand_text,_source.product_category_campaign_text,_source.product_category_market_text,_source.product_category_segment_text,_source.product_category_platform_text,_source.grammage,_source.net_content_statement,_source.net_contents_ml,_source.net_contents_g,_source.net_contents_pcs,_source.net_unit_contents_ml,_source.net_unit_contents_g,_source.product_ean,_source.product_name,_source.product_sku,_source.product_ean_text,_source.product_name_text,_source.product_sku_text,_source.froq_project_owner,_source.froq_project_owner_text,_source.project_owner_text,_source.project_owner,_source.project_froq_name,_source.project_froq_name_text,_source.project_froq_project_number,_source.project_froq_project_number_text,_source.project_name,_source.project_name_text,_source.project_pim_project_number,_source.project_pim_project_number_text,_source.tags,_source.height,_source.width
asset-resource-item_2025-10-17-152242,6358,1.0,6358,2805,6357,1187267_8718907858700_AHEXC_MiniKerst_8pcs_3DTRY_2D1_STD_K.jpg,Packshot,8718907858700,1187267,,AH Excellent Mini kerst tompoucen,284_20364_Kerst2023_Bakkerij_Gebak_Goedhart,284.96837,30-10-2023,01-01-1970,01-01-1970,30-10-2023,Albert Heijn,1698649736,0,0,43,1187267_8718907858700_AHEXC_MiniKerst_8pcs_3DTRY_2D1_STD_K.jpg,Packshot,1187267_8718907858700_AHEXC_MiniKerst_8pcs_3DTRY_2D1_STD_K.jpg,1187267_8718907858700_AHEXC_MiniKerst_8pcs_3DTRY_2D1_STD_K.jpg,,,0,1698649736,,,3DTRY,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907858700,AH Excellent Mini kerst tompoucen,284.96837,8718907858700,AH Excellent Mini kerst tompoucen,284.96837,,,f,f,284_20364_Kerst2023_Bakkerij_Gebak_Goedhart,284_20364_Kerst2023_Bakkerij_Gebak_Goedhart,1187267,1187267,284_20364_Kerst2023_Bakkerij_Gebak_Goedhart,284_20364_Kerst2023_Bakkerij_Gebak_Goedhart,,,,3600,3600
asset-resource-item_2025-10-17-152242,9057,1.0,9057,3845,6366,1187278_284_20302_8718907898737_Perla_Crema_Koffiebonen_BAG.pdf,Final Artwork LR PDF,8718907898737,1187278,,Perla Huisblends Crema koffiebonen,284_20302_Koffie_Perla_Huisblend,284.96656,13-11-2023,01-01-1970,01-01-1970,13-11-2023,Albert Heijn,1699866059,0,0,43,1187278_284_20302_8718907898737_Perla_Crema_Koffiebonen_BAG.pdf,Final Artwork LR PDF,1187278_284_20302_8718907898737_Perla_Crema_Koffiebonen_BAG.pdf,1187278_284_20302_8718907898737_Perla_Crema_Koffiebonen_BAG.pdf,,,0,1699866059,PAPER,Gravure_Goglio,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907898737,Perla Huisblends Crema koffiebonen,284.96656,8718907898737,Perla Huisblends Crema koffiebonen,284.96656,,,f,f,284_20302_Koffie_Perla_Huisblend,284_20302_Koffie_Perla_Huisblend,1187278,1187278,284_20302_Koffie_Perla_Huisblend,284_20302_Koffie_Perla_Huisblend,,,,,
asset-resource-item_2025-10-17-152242,9066,1.0,9066,3858,6373,1187278_284_20302_8718907898744_Perla_Espresso_koffiebonen_BAG.pdf,Final Artwork LR PDF,8718907898744,1187278,,Perla Huisblends Espresso koffiebonen,284_20302_Koffie_Perla_Huisblend,284.96658,13-11-2023,01-01-1970,01-01-1970,13-11-2023,Albert Heijn,1699878743,0,0,43,1187278_284_20302_8718907898744_Perla_Espresso_koffiebonen_BAG.pdf,Final Artwork LR PDF,1187278_284_20302_8718907898744_Perla_Espresso_koffiebonen_BAG.pdf,1187278_284_20302_8718907898744_Perla_Espresso_koffiebonen_BAG.pdf,,,0,1699878743,PAPER,Gravure_Goglio,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907898744,Perla Huisblends Espresso koffiebonen,284.96658,8718907898744,Perla Huisblends Espresso koffiebonen,284.96658,,,f,f,284_20302_Koffie_Perla_Huisblend,284_20302_Koffie_Perla_Huisblend,1187278,1187278,284_20302_Koffie_Perla_Huisblend,284_20302_Koffie_Perla_Huisblend,,,,,
asset-resource-item_2025-10-17-152242,6399,1.0,6399,2858,6398,1187409_284_20442_8718907886321_Gegaarde_Appelen_SL.pdf,Final Artwork LR PDF,8718907886321,1187409,,AH Excellent gegaarde appeltjes,284_20442_Kerst2023_Belgie_Sauzen_Appeltjes,284.97104,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698735235,0,0,43,1187409_284_20442_8718907886321_Gegaarde_Appelen_SL.pdf,Final Artwork LR PDF,1187409_284_20442_8718907886321_Gegaarde_Appelen_SL.pdf,1187409_284_20442_8718907886321_Gegaarde_Appelen_SL.pdf,,,0,1698735235,PAPER,Flexo_16_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907886321,AH Excellent gegaarde appeltjes,284.97104,8718907886321,AH Excellent gegaarde appeltjes,284.97104,,,f,f,284_20442_Kerst2023_Belgie_Sauzen_Appeltjes,284_20442_Kerst2023_Belgie_Sauzen_Appeltjes,1187409,1187409,284_20442_Kerst2023_Belgie_Sauzen_Appeltjes,284_20442_Kerst2023_Belgie_Sauzen_Appeltjes,,,,,
asset-resource-item_2025-10-17-152242,6431,1.0,6431,2893,6426,1187330_284_20411_8718907892919_DZH_Volle_Yoghurt_Aardbei_LD.pdf,Final Artwork LR PDF,8718907892919,1187330,,De Zaanse Hoeve volle yoghurt aardbei,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284.96997,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698752030,0,0,43,1187330_284_20411_8718907892919_DZH_Volle_Yoghurt_Aardbei_LD.pdf,Final Artwork LR PDF,1187330_284_20411_8718907892919_DZH_Volle_Yoghurt_Aardbei_LD.pdf,1187330_284_20411_8718907892919_DZH_Volle_Yoghurt_Aardbei_LD.pdf,,,0,1698752030,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907892919,De Zaanse Hoeve volle yoghurt aardbei,284.96997,8718907892919,De Zaanse Hoeve volle yoghurt aardbei,284.96997,,,f,f,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284_20411_Zuivel_Griekse_Yoghurt_Bekers,1187330,1187330,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284_20411_Zuivel_Griekse_Yoghurt_Bekers,,,,,
asset-resource-item_2025-10-17-152242,6432,1.0,6432,2895,6428,1187330_284_20411_8718907892933_DZH_Volle_Yoghurt_Stracciatella_LD.pdf,Final Artwork LR PDF,8718907892933,1187330,,De Zaanse Hoeve volle yoghurt stracciatella,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284.96998,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698752046,0,0,43,1187330_284_20411_8718907892933_DZH_Volle_Yoghurt_Stracciatella_LD.pdf,Final Artwork LR PDF,1187330_284_20411_8718907892933_DZH_Volle_Yoghurt_Stracciatella_LD.pdf,1187330_284_20411_8718907892933_DZH_Volle_Yoghurt_Stracciatella_LD.pdf,,,0,1698752047,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907892933,De Zaanse Hoeve volle yoghurt stracciatella,284.96998,8718907892933,De Zaanse Hoeve volle yoghurt stracciatella,284.96998,,,f,f,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284_20411_Zuivel_Griekse_Yoghurt_Bekers,1187330,1187330,284_20411_Zuivel_Griekse_Yoghurt_Bekers,284_20411_Zuivel_Griekse_Yoghurt_Bekers,,,,,
asset-resource-item_2025-10-17-152242,6454,1.0,6454,2932,6453,1187422_284_20587_8710400038092_Bladerdeeg_NS_BOX.pdf,Final Artwork LR PDF,8710400038092,1187422,,ah bladerdeeg,284_20587_Bladerdeeg,284.5588,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698754197,0,0,43,1187422_284_20587_8710400038092_Bladerdeeg_NS_BOX.pdf,Final Artwork LR PDF,1187422_284_20587_8710400038092_Bladerdeeg_NS_BOX.pdf,1187422_284_20587_8710400038092_Bladerdeeg_NS_BOX.pdf,,,0,1698754197,PAPER,Offset_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8710400038092,ah bladerdeeg,284.5588,8710400038092,ah bladerdeeg,284.5588,,,f,f,284_20587_Bladerdeeg,284_20587_Bladerdeeg,1187422,1187422,284_20587_Bladerdeeg,284_20587_Bladerdeeg,,,,,
asset-resource-item_2025-10-17-152242,6458,1.0,6458,2935,6457,1187423_284_20588_8718906981508_Roomboter_Bladerdeeg_NS_BOX.pdf,Final Artwork LR PDF,8718906981508,1187423,,AH Roomboter bladerdeeg,284_20588_Bladerdeeg_Roomboter,284.49457,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698754644,0,0,43,1187423_284_20588_8718906981508_Roomboter_Bladerdeeg_NS_BOX.pdf,Final Artwork LR PDF,1187423_284_20588_8718906981508_Roomboter_Bladerdeeg_NS_BOX.pdf,1187423_284_20588_8718906981508_Roomboter_Bladerdeeg_NS_BOX.pdf,,,0,1698754644,PAPER,Offset_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718906981508,AH Roomboter bladerdeeg,284.49457,8718906981508,AH Roomboter bladerdeeg,284.49457,,,f,f,284_20588_Bladerdeeg_Roomboter,284_20588_Bladerdeeg_Roomboter,1187423,1187423,284_20588_Bladerdeeg_Roomboter,284_20588_Bladerdeeg_Roomboter,,,,,
asset-resource-item_2025-10-17-152242,6515,1.0,6515,3004,6465,1186992_284_19894_8718907852340_EXC_Spianata_Romana_TF.pdf,Final Artwork LR PDF,8718907852340,1186992,,EXC Spianata Romana,284_19894_Vleeswaren_Spinata_Romano_Excellent,8718907852340,01-11-2023,01-01-1970,01-01-1970,01-11-2023,Albert Heijn,1698836411,0,0,43,1186992_284_19894_8718907852340_EXC_Spianata_Romana_TF.pdf,Final Artwork LR PDF,1186992_284_19894_8718907852340_EXC_Spianata_Romana_TF.pdf,1186992_284_19894_8718907852340_EXC_Spianata_Romana_TF.pdf,,,0,1698836411,FOIL,Gravure_15_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907852340,EXC Spianata Romana,8718907852340,8718907852340,EXC Spianata Romana,8718907852340,,,f,f,284_19894_Vleeswaren_Spinata_Romano_Excellent,284_19894_Vleeswaren_Spinata_Romano_Excellent,1186992,1186992,284_19894_Vleeswaren_Spinata_Romano_Excellent,284_19894_Vleeswaren_Spinata_Romano_Excellent,,,,,
asset-resource-item_2025-10-17-152242,6485,1.0,6485,2968,6484,1187223_284_20314_8718907895026_Varkensburger_4_Stucks_FP.pdf,Final Artwork LR PDF,8718907895026,1187223,,AH Runder- en varkensburger,284_20314_Vlees_Burgers_Flowpack_Pilot,284.96699,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698764106,0,0,43,1187223_284_20314_8718907895026_Varkensburger_4_Stucks_FP.pdf,Final Artwork LR PDF,1187223_284_20314_8718907895026_Varkensburger_4_Stucks_FP.pdf,1187223_284_20314_8718907895026_Varkensburger_4_Stucks_FP.pdf,,,0,1698764106,FOIL,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907895026,AH Runder- en varkensburger,284.96699,8718907895026,AH Runder- en varkensburger,284.96699,,,f,f,284_20314_Vlees_Burgers_Flowpack_Pilot,284_20314_Vlees_Burgers_Flowpack_Pilot,1187223,1187223,284_20314_Vlees_Burgers_Flowpack_Pilot,284_20314_Vlees_Burgers_Flowpack_Pilot,,,,,
asset-resource-item_2025-10-17-152242,6493,1.0,6493,2977,6492,1187223_284_20314_8718907894999_Hamburger_2_Stucks_FP.pdf,Final Artwork LR PDF,8718907894999,1187223,,AH Hamburger,284_20314_Vlees_Burgers_Flowpack_Pilot,284.96696,31-10-2023,01-01-1970,01-01-1970,31-10-2023,Albert Heijn,1698764195,0,0,43,1187223_284_20314_8718907894999_Hamburger_2_Stucks_FP.pdf,Final Artwork LR PDF,1187223_284_20314_8718907894999_Hamburger_2_Stucks_FP.pdf,1187223_284_20314_8718907894999_Hamburger_2_Stucks_FP.pdf,,,0,1698764195,FOIL,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907894999,AH Hamburger,284.96696,8718907894999,AH Hamburger,284.96696,,,f,f,284_20314_Vlees_Burgers_Flowpack_Pilot,284_20314_Vlees_Burgers_Flowpack_Pilot,1187223,1187223,284_20314_Vlees_Burgers_Flowpack_Pilot,284_20314_Vlees_Burgers_Flowpack_Pilot,,,,,
asset-resource-item_2025-10-17-152242,6517,1.0,6517,3006,6516,1186515_284_19328_8718906536319_Thaise_Tom_Khakai_PC.pdf,Final Artwork LR PDF,8718906536319,1186515,,AH Thaise tom kha kai,284_19328_Soepen_Four_Seasons,284.93501,01-11-2023,01-01-1970,01-01-1970,01-11-2023,Albert Heijn,1698837013,0,0,43,1186515_284_19328_8718906536319_Thaise_Tom_Khakai_PC.pdf,Final Artwork LR PDF,1186515_284_19328_8718906536319_Thaise_Tom_Khakai_PC.pdf,1186515_284_19328_8718906536319_Thaise_Tom_Khakai_PC.pdf,,,0,1698837014,PAPER,Gravure_DeeDee_Plastics,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718906536319,AH Thaise tom kha kai,284.93501,8718906536319,AH Thaise tom kha kai,284.93501,,,f,f,284_19328_Soepen_Four_Seasons,284_19328_Soepen_Four_Seasons,1186515,1186515,284_19328_Soepen_Four_Seasons,284_19328_Soepen_Four_Seasons,,,,,
asset-resource-item_2025-10-17-152242,6520,1.0,6520,3009,6519,1187319_284_20422_8718907844635_Pitloze_Witte_Druiven_BL.pdf,Final Artwork LR PDF,8718907844635,1187319,,AH Pitloze witte druiven Autumn Crisp,284_20422_Fruit_Autumn_Crisp_Druiven,284.97016,01-11-2023,01-01-1970,01-01-1970,01-11-2023,Albert Heijn,1698850312,0,0,43,1187319_284_20422_8718907844635_Pitloze_Witte_Druiven_BL.pdf,Final Artwork LR PDF,1187319_284_20422_8718907844635_Pitloze_Witte_Druiven_BL.pdf,1187319_284_20422_8718907844635_Pitloze_Witte_Druiven_BL.pdf,,,0,1698850312,PAPER,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907844635,AH Pitloze witte druiven Autumn Crisp,284.97016,8718907844635,AH Pitloze witte druiven Autumn Crisp,284.97016,,,f,f,284_20422_Fruit_Autumn_Crisp_Druiven,284_20422_Fruit_Autumn_Crisp_Druiven,1187319,1187319,284_20422_Fruit_Autumn_Crisp_Druiven,284_20422_Fruit_Autumn_Crisp_Druiven,,,,,
asset-resource-item_2025-10-17-152242,6533,1.0,6533,3026,6532,1186938_284_19883_8718907823982_Vegetarische_Kipfilet_250g_Bonus_FL.pdf,Final Artwork LR PDF,8718907823982,1186938,,AH Excellent Vegetarische Kipfilet,1186938,284.95303,01-11-2023,01-01-1970,01-01-1970,01-11-2023,Albert Heijn,1698851012,0,0,43,1186938_284_19883_8718907823982_Vegetarische_Kipfilet_250g_Bonus_FL.pdf,Final Artwork LR PDF,1186938_284_19883_8718907823982_Vegetarische_Kipfilet_250g_Bonus_FL.pdf,1186938_284_19883_8718907823982_Vegetarische_Kipfilet_250g_Bonus_FL.pdf,,,0,1698851012,PAPER,Flexo_16_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907823982,AH Excellent Vegetarische Kipfilet,284.95303,8718907823982,AH Excellent Vegetarische Kipfilet,284.95303,,,f,f,1186938,1186938,1186938,1186938,1186938,1186938,,,,,
asset-resource-item_2025-10-17-152242,6554,1.0,6554,3050,6553,1187388_284_20441_8718907886307_Zoete_Aardappelpuree_BL.pdf,Final Artwork LR PDF,8718907886307,1187388,,AH Excellent Zoete aardappelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,284.97100,02-11-2023,01-01-1970,01-01-1970,02-11-2023,Albert Heijn,1698916101,0,0,43,1187388_284_20441_8718907886307_Zoete_Aardappelpuree_BL.pdf,Final Artwork LR PDF,1187388_284_20441_8718907886307_Zoete_Aardappelpuree_BL.pdf,1187388_284_20441_8718907886307_Zoete_Aardappelpuree_BL.pdf,,,0,1698916102,PAPER,Flexo_16_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907886307,AH Excellent Zoete aardappelpuree,284.97100,8718907886307,AH Excellent Zoete aardappelpuree,284.97100,,,f,f,284_20441_Kerst2023_Belgie_Aardappelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,1187388,1187388,284_20441_Kerst2023_Belgie_Aardappelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,,,,,
asset-resource-item_2025-10-17-152242,6563,1.0,6563,3059,6562,1187388_284_20441_8718907886314_Aardappelpuree_BL.pdf,Final Artwork LR PDF,8718907886314,1187388,,AH Excellent Truffelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,284.97102,02-11-2023,01-01-1970,01-01-1970,02-11-2023,Albert Heijn,1698916183,0,0,43,1187388_284_20441_8718907886314_Aardappelpuree_BL.pdf,Final Artwork LR PDF,1187388_284_20441_8718907886314_Aardappelpuree_BL.pdf,1187388_284_20441_8718907886314_Aardappelpuree_BL.pdf,,,0,1698916183,PAPER,Flexo_16_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907886314,AH Excellent Truffelpuree,284.97102,8718907886314,AH Excellent Truffelpuree,284.97102,,,f,f,284_20441_Kerst2023_Belgie_Aardappelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,1187388,1187388,284_20441_Kerst2023_Belgie_Aardappelpuree,284_20441_Kerst2023_Belgie_Aardappelpuree,,,,,
asset-resource-item_2025-10-17-152242,6572,1.0,6572,3068,6571,1187031_284_19974_8718907830744_Rode_Uienringen_LB.pdf,Final Artwork LR PDF,8718907830744,1187031,,AH Rode uienringen,284_19974_Zuren_Aangezuurde_groenten,284.95551,02-11-2023,01-01-1970,01-01-1970,02-11-2023,Albert Heijn,1698917012,0,0,43,1187031_284_19974_8718907830744_Rode_Uienringen_LB.pdf,Final Artwork LR PDF,1187031_284_19974_8718907830744_Rode_Uienringen_LB.pdf,1187031_284_19974_8718907830744_Rode_Uienringen_LB.pdf,,,0,1698917012,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907830744,AH Rode uienringen,284.95551,8718907830744,AH Rode uienringen,284.95551,,,f,f,284_19974_Zuren_Aangezuurde_groenten,284_19974_Zuren_Aangezuurde_groenten,1187031,1187031,284_19974_Zuren_Aangezuurde_groenten,284_19974_Zuren_Aangezuurde_groenten,,,,,
asset-resource-item_2025-10-17-152242,6593,1.0,6593,3086,6592,1187477_8718796061038_AHCOR_LeGruyere_XXg_3DSWR_2D1_STD_G.jpg,Packshot,8718796061038,1187477,,AHCOR LeGruyere XXg 3DSWR 2D1 STD G,1187477,8718796061038,02-11-2023,01-01-1970,01-01-1970,02-11-2023,Albert Heijn,1698921401,0,0,43,1187477_8718796061038_AHCOR_LeGruyere_XXg_3DSWR_2D1_STD_G.jpg,Packshot,1187477_8718796061038_AHCOR_LeGruyere_XXg_3DSWR_2D1_STD_G.jpg,1187477_8718796061038_AHCOR_LeGruyere_XXg_3DSWR_2D1_STD_G.jpg,,,0,1698921401,,,3DSWR,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718796061038,AHCOR LeGruyere XXg 3DSWR 2D1 STD G,8718796061038,8718796061038,AHCOR LeGruyere XXg 3DSWR 2D1 STD G,8718796061038,,,f,f,1187477,1187477,1187477,1187477,1187477,1187477,,,,3600,3600
asset-resource-item_2025-10-17-152242,6649,1.0,6649,3146,6648,1187438_284_19919_8718907853491_Spaanse_Fuet_BL.pdf,Final Artwork LR PDF,8718907853491,1187438,,AH Fuet,284_19919_Borrel_Buitenlandse_Vleeswaren,284.95423,03-11-2023,01-01-1970,01-01-1970,03-11-2023,Albert Heijn,1698998691,0,0,43,1187438_284_19919_8718907853491_Spaanse_Fuet_BL.pdf,Final Artwork LR PDF,1187438_284_19919_8718907853491_Spaanse_Fuet_BL.pdf,1187438_284_19919_8718907853491_Spaanse_Fuet_BL.pdf,,,0,1698998691,PAPER,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907853491,AH Fuet,284.95423,8718907853491,AH Fuet,284.95423,,,f,f,284_19919_Borrel_Buitenlandse_Vleeswaren,284_19919_Borrel_Buitenlandse_Vleeswaren,1187438,1187438,284_19919_Borrel_Buitenlandse_Vleeswaren,284_19919_Borrel_Buitenlandse_Vleeswaren,,,,,
asset-resource-item_2025-10-17-152242,6657,1.0,6657,3155,6656,1187438_284_19919_8718907853538_Spaanse_Besos_De_Fuet_FL.pdf,Final Artwork LR PDF,8718907853538,1187438,,AH Besos de fuet,284_19919_Borrel_Buitenlandse_Vleeswaren,284.95422,03-11-2023,01-01-1970,01-01-1970,03-11-2023,Albert Heijn,1698999418,0,0,43,1187438_284_19919_8718907853538_Spaanse_Besos_De_Fuet_FL.pdf,Final Artwork LR PDF,1187438_284_19919_8718907853538_Spaanse_Besos_De_Fuet_FL.pdf,1187438_284_19919_8718907853538_Spaanse_Besos_De_Fuet_FL.pdf,,,0,1698999418,FOIL,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907853538,AH Besos de fuet,284.95422,8718907853538,AH Besos de fuet,284.95422,,,f,f,284_19919_Borrel_Buitenlandse_Vleeswaren,284_19919_Borrel_Buitenlandse_Vleeswaren,1187438,1187438,284_19919_Borrel_Buitenlandse_Vleeswaren,284_19919_Borrel_Buitenlandse_Vleeswaren,,,,,
asset-resource-item_2025-10-17-152242,6664,1.0,6664,3164,6663,1187067_8718907867054_AHCOR_Plantaardige_80g_3DTRY_2D1_STD_G.jpg,Packshot,8718907867054,1187067,,AH Terra plantaardige mortadella,284_20068_Terra_Mortadella_Pistache,284.95867,06-11-2023,01-01-1970,01-01-1970,06-11-2023,Albert Heijn,1699257489,0,0,43,1187067_8718907867054_AHCOR_Plantaardige_80g_3DTRY_2D1_STD_G.jpg,Packshot,1187067_8718907867054_AHCOR_Plantaardige_80g_3DTRY_2D1_STD_G.jpg,1187067_8718907867054_AHCOR_Plantaardige_80g_3DTRY_2D1_STD_G.jpg,,,0,1699257490,,,3DTRY,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907867054,AH Terra plantaardige mortadella,284.95867,8718907867054,AH Terra plantaardige mortadella,284.95867,,,f,f,284_20068_Terra_Mortadella_Pistache,284_20068_Terra_Mortadella_Pistache,1187067,1187067,284_20068_Terra_Mortadella_Pistache,284_20068_Terra_Mortadella_Pistache,,,,3600,3600
asset-resource-item_2025-10-17-152242,6672,1.0,6672,3174,6671,1186894_8718906667389_AHCOR_Rundlever_300g_3DTRY_2D1_STD_G.jpg,Packshot,8718906667389,1186894,,AH Paté met Rund en Lever,284_19705_Dierenvoeding_Hond_Bt8C,284.28749,06-11-2023,01-01-1970,01-01-1970,06-11-2023,Albert Heijn,1699257509,0,0,43,1186894_8718906667389_AHCOR_Rundlever_300g_3DTRY_2D1_STD_G.jpg,Packshot,1186894_8718906667389_AHCOR_Rundlever_300g_3DTRY_2D1_STD_G.jpg,1186894_8718906667389_AHCOR_Rundlever_300g_3DTRY_2D1_STD_G.jpg,,,0,1699257510,,,3DTRY,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718906667389,AH Paté met Rund en Lever,284.28749,8718906667389,AH Paté met Rund en Lever,284.28749,,,f,f,284_19705_Dierenvoeding_Hond_Bt8C,284_19705_Dierenvoeding_Hond_Bt8C,1186894,1186894,284_19705_Dierenvoeding_Hond_Bt8C,284_19705_Dierenvoeding_Hond_Bt8C,,,,3600,3600
asset-resource-item_2025-10-17-152242,6692,1.0,6692,3200,6691,1187401_284_20538_8718907032476_Kikkererwten_LB.pdf,Final Artwork LR PDF,8718907032476,1187401,,AH Kikkererwten,284_20538_Conserven_Kikkererwten_Blik,284.38527,06-11-2023,01-01-1970,01-01-1970,06-11-2023,Albert Heijn,1699268691,0,0,43,1187401_284_20538_8718907032476_Kikkererwten_LB.pdf,Final Artwork LR PDF,1187401_284_20538_8718907032476_Kikkererwten_LB.pdf,1187401_284_20538_8718907032476_Kikkererwten_LB.pdf,,,0,1699268691,PAPER,Offset_standard,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907032476,AH Kikkererwten,284.38527,8718907032476,AH Kikkererwten,284.38527,,,f,f,284_20538_Conserven_Kikkererwten_Blik,284_20538_Conserven_Kikkererwten_Blik,1187401,1187401,284_20538_Conserven_Kikkererwten_Blik,284_20538_Conserven_Kikkererwten_Blik,,,,,
asset-resource-item_2025-10-17-152242,6710,1.0,6710,3218,6709,1187446_8718907888202_AHCOR_Fourme_XXg_3DSWR_2D1_STD_G.jpg,Packshot,8718907888202,1187446,,AH Fourme d'Ambert AOP 50+ 94g Kies en Mix,1187446,284.97477,07-11-2023,01-01-1970,01-01-1970,07-11-2023,Albert Heijn,1699340840,0,0,43,1187446_8718907888202_AHCOR_Fourme_XXg_3DSWR_2D1_STD_G.jpg,Packshot,1187446_8718907888202_AHCOR_Fourme_XXg_3DSWR_2D1_STD_G.jpg,1187446_8718907888202_AHCOR_Fourme_XXg_3DSWR_2D1_STD_G.jpg,,,0,1699340840,,,3DSWR,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907888202,AH Fourme d'Ambert AOP 50+ 94g Kies en Mix,284.97477,8718907888202,AH Fourme d'Ambert AOP 50+ 94g Kies en Mix,284.97477,,,f,f,1187446,1187446,1187446,1187446,1187446,1187446,,,,3600,3600
